ID	中文名称	英文名称	国家	国家索引	学校索引	状态（1表示正在加强审查中）
21864	巴拉那联邦大学	Universidade Federal do Paraná	巴西	B	B	0
21870	伯南布哥联邦大学	Universidade Federal de Pernambuco	巴西	B	B	0
101340	北里奥格兰德联邦大学	Universidade Federal do Rio Grande do Norte	巴西	B	B	0
102949	保利斯塔大学	Universidade Paulista	巴西	B	B	0
103812	巴西利亚大学中心	Centro Universitário de Brasília	巴西	B	B	0
104574	巴拉那天主教大学	Pontifícia Universidade Católica do Paraná	巴西	B	B	0
105097	巴伊亚联邦大学	Universidade Federal da Bahia	巴西	B	B	0
105949	伯南布哥卫生学院	Faculdade Pernambucana de Saúde	巴西	B	B	0
106274	巴拉那图尤蒂大学	Universidade Tuiuti do Paraná	巴西	B	B	0
108625	巴拉那高等教育学院	Faculdade de Educação Superior do Paraná	巴西	B	B	0
119245	北里奥格兰德科学、文化与推广学院	Faculdade de Ciências, Cultura e Extensão do Rio Grande do Norte	巴西	B	B	0
119565	巴西物理研究中心	Centro Brasileiro de Pesquisas Físicas	巴西	B	B	0
121009	巴西利亚教育、发展与研究学院	Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília	巴西	B	B	0
121985	伯南布哥大学	Universidade de Pernambuco	巴西	B	B	0
21194	（法语）布鲁塞尔自由大学	Université libre de Bruxelles	比利时	B	B	0
21202	布鲁塞尔皇家音乐学院	Conservatoire royal de Bruxelles	比利时	B	B	0
21204	布鲁塞尔市立皇家美术学院	Académie royale des beaux-arts de Bruxelles - École supérieure des arts	比利时	B	B	0
21207	布鲁塞尔伊拉斯姆斯学院	Erasmushogeschool Brussel	比利时	B	B	0
21208	布鲁塞尔自由大学	Vrije Universiteit Brussel	比利时	B	B	0
100997	布鲁塞尔欧洲大学学院	Europese Hogeschool Brussel	比利时	B	B	0
113005	布鲁塞尔伊利亚·普里高津高等学院	Haute Ecole Libre de Bruxelles-Ilya Prigogine	比利时	B	B	0
21225	比得哥熙卡基米日维尔基大学	Uniwersytet Kazimierza Wielkiego w Bydgoszczy	波兰	B	B	0
21226	比得哥熙音乐学院	Akademia Muzyczna imienia Feliksa Nowowiejskiego w Bydgoszczy	波兰	B	B	0
21227	波兹南工业大学	Politechnika Poznańska	波兰	B	B	0
21228	波兹南经济大学	Uniwersytet Ekonomiczny w Poznaniu	波兰	B	B	0
21229	波兹南密茨凯维奇大学	Uniwersytet im. Adama Mickiewicza w Poznaniu	波兰	B	B	0
21230	波兹南生命科学大学	Poznan University of Life Sciences	波兰	B	B	0
21231	波兹南医科大学	Poznan University of Medical Sciences	波兰	B	B	0
101561	波美拉尼亚医科大学	Pomeranian Medical University in Szczecin	波兰	B	B	0
101914	比亚威斯托克大学	Uniwersytet w Białymstoku	波兰	B	B	0
102177	波兰科学院免疫学与实验治疗研究所	Polskiej Akademii Nauk Instytut Immunologii i Terapii Doświadczalnej im. Ludwika Hirszfelda we Wrocławiu	波兰	B	B	0
102331	波兰科学院空间研究中心	Centrum Badań Kosmicznych Polskiej Akademii Nauk	波兰	B	B	0
102698	比亚威斯托克技术大学	Politechnika Białostocka	波兰	B	B	0
103428	波兰科学院物理研究所	Instytut Fizyki Polskiej Akademii Nauk w Warszawie	波兰	B	B	0
103869	波兰科学院数学研究所	Instytut Matematyczny Polskiej Akademii Nauk	波兰	B	B	0
105283	波兰科学院低温与结构研究所	Instytut Niskich Temperatur i Badań Strukturalnych im. Włodzimierza Trzebiatowskiego Polskiej Akademii Nauk	波兰	B	B	0
105448	波兹南艺术大学	Uniwersytet Artystyczny im. Magdaleny Abakanowicz w Poznaniu	波兰	B	B	0
105992	比得哥熙理工大学	Politechnika Bydgoska im. Jana i Jędrzeja Śniadeckich	波兰	B	B	0
114225	波兰科学院实验生物学研究所	Instytutu Biologii Doświadczalnej im. M. Nenckiego PAN	波兰	B	B	0
116465	波兰-日本信息技术学院	Polsko-Japońska Akademia Technik Komputerowych w Warszawie	波兰	B	B	0
121769	波兰科学院哥白尼天文中心	Centrum Astronomiczne im. Mikołaja Kopernika Polskiej Akademii Nauk	波兰	B	B	0
103841	布尔奇科特区国际大学	International University Brcko district Bosnia and Herzegovina	波斯尼亚和黑塞哥维那	B	B	0
108425	巴尼亚卢卡独立大学	Nezavisni univerzitet Banja Luka	波斯尼亚和黑塞哥维那	B	B	0
124765	玻利维亚天主教大学	Universidad Católica Boliviana "San Pablo"	玻利维亚	B	B	0
21157	白俄罗斯-俄罗斯大学	Белорусско-Российский университет	白俄罗斯	B	B	0
21158	白俄罗斯共和国军事学院	Военная академия Республики Беларусь	白俄罗斯	B	B	0
21160	白俄罗斯国立大学	Белорусский государственный университет	白俄罗斯	B	B	0
21161	白俄罗斯国立工艺大学	Белорусский государственный технологический университет	白俄罗斯	B	B	0
21162	白俄罗斯国立技术大学	Белорусский национальный технический университет	白俄罗斯	B	B	0
21163	白俄罗斯国立交通大学	Белорусский государственный университет транспорта	白俄罗斯	B	B	0
21164	白俄罗斯国立经济大学	Белорусский государственный экономический университет	白俄罗斯	B	B	0
21165	白俄罗斯国立农业技术大学	Белорусский государственный аграрный технический университет	白俄罗斯	B	B	0
21168	白俄罗斯国立体育大学	Белорусский государственный университет физической культуры	白俄罗斯	B	B	0
21169	白俄罗斯国立文化艺术大学	Белорусский государственный университет культуры и искусств	白俄罗斯	B	B	0
21170	白俄罗斯国立信息和无线电电子大学	Белорусский государственный университет информатики и радиоэлектроники	白俄罗斯	B	B	0
21172	白俄罗斯国立艺术学院	Белорусская государственная академия искусств	白俄罗斯	B	B	0
21173	白俄罗斯国立音乐学院	Белорусская государственная академия музыки	白俄罗斯	B	B	0
21176	布列斯特国立技术大学	Брестский государственный технический университет	白俄罗斯	B	B	0
100407	白俄罗斯国立师范大学	Белорусский государственный педагогический университет имени Максима Танка	白俄罗斯	B	B	0
101305	白俄罗斯国家科学院热交换与质量交换研究所	Институт тепло- и массообмена имени А.В. Лыкова НАН Беларуси	白俄罗斯	B	B	0
101588	白俄罗斯共和国边防学院	Институт пограничной службы Республики Беларусь	白俄罗斯	B	B	0
101939	布列斯特国立大学	Брестский государственный университет имени А.С.Пушкина	白俄罗斯	B	B	0
102291	巴拉诺维奇国立大学	Барановичский государственный университет	白俄罗斯	B	B	0
102819	白俄罗斯国家科学院物理技术研究所	Физико-Технический Институт Национальной академии наук Беларуси	白俄罗斯	B	B	0
103351	白俄罗斯国立农业学院	Белорусская государственная орденов Октябрьской Революции и Трудового Красного Знамени сельскохозяйственная академия	白俄罗斯	B	B	0
103514	白俄罗斯共和国内务部学院	Aкадемия Министерства Внутренних дел Республики Беларусь	白俄罗斯	B	B	0
104083	白俄罗斯国家科学院经济研究所	Институт экономики Национальной академии наук Беларуси	白俄罗斯	B	B	0
104301	波列西耶国立大学	Полесский государственный университет	白俄罗斯	B	B	0
104995	白俄罗斯消费者合作贸易经济大学	Белорусский торгово-экономический университет потребительской кооперации	白俄罗斯	B	B	0
105624	白俄罗斯国家科学院应用物理研究所	Институт прикладной физики Национальной академии наук Беларуси	白俄罗斯	B	B	0
105851	白俄罗斯国立通信学院	Белорусская государственная академия связи	白俄罗斯	B	B	0
106363	白俄罗斯国家科学院生物有机化学研究所	Институт биоорганической химии Национальной академии наук Беларуси	白俄罗斯	B	B	0
107165	波洛茨克国立大学	Полоцкий государственный университет имени Евфросинии Полоцкой	白俄罗斯	B	B	0
109445	白俄罗斯国立食品与化工大学	Белорусский государственный университет пищевых и химических технологий	白俄罗斯	B	B	0
109745	白俄罗斯国家科学院生物资源科学与实践中心	Научно-практический центр Национальной академии наук Беларуси по биоресурсам	白俄罗斯	B	B	0
110145	白俄罗斯国家科学院文化、语言与文学研究中心	Центр исследований белорусской культуры, языка и литературы Национальной академии наук Беларуси	白俄罗斯	B	B	0
113505	白俄罗斯共和国总统管理学院	Академия управления при Президенте Республики Беларусь	白俄罗斯	B	B	0
119305	白俄罗斯国家科学院大学	Университет Национальной академии наук Беларуси	白俄罗斯	B	B	0
104646	成功国立大学	An-Najah National University	巴勒斯坦	B	C	0
101081	COMSATS信息技术学院	COMSATS Institute of Information Technology	巴基斯坦	B	C	0
105110	查谟和克什米尔阿扎德大学	University of Azad Jammu & Kashmir	巴基斯坦	B	C	0
105850	CECOS信息技术与新兴科学大学	CECOS University of IT and Emerging Sciences	巴基斯坦	B	C	0
120427	CESUMAR大学	Universidade Cesumar	巴西	B	C	0
106485	传播艺术学院	Institut des Arts de Diffusion	比利时	B	C	0
106081	创业大学	Институт предпринимательской деятельности	白俄罗斯	B	C	0
105705	东南欧大学	South East European University - Tetovo	北马其顿	B	D	0
118946	达伍德工程与技术大学	Dawood University of Engineering and Technology	巴基斯坦	B	D	0
102849	蒂拉登特斯大学	Universidade Tiradentes	巴西	B	D	0
102928	但丁大学中心	Centro Universitário Dante	巴西	B	D	0
103616	当代知识学院	Институт современных знаний имени А.М.Широкова	白俄罗斯	B	D	0
20874	费萨拉巴德农业大学	University of Agriculture Faisalabad	巴基斯坦	B	F	0
101802	费萨拉巴德政府学院大学	Government College University, Faisalabad	巴基斯坦	B	F	0
117965	法蒂玛真纳女子大学	Fatima Jinnah Women University	巴基斯坦	B	F	0
119645	费萨拉巴德大学	The University of Faisalabad	巴基斯坦	B	F	0
121376	福尔曼基督教学院	Forman Christian College	巴基斯坦	B	F	0
21865	FIEO大学中心	Centro Universitário FIEO	巴西	B	F	0
102596	FEI大学中心	Centro universitário FEI	巴西	B	F	0
103335	费瓦利大学	Universidade Feevale	巴西	B	F	0
103930	福塔雷萨大学	Universidade de Fortaleza	巴西	B	F	0
106084	弗鲁米嫩塞联邦大学	Universidade Federal Fluminense	巴西	B	F	0
100928	弗拉瑞克商学院	Vlerick Business School	比利时	B	F	0
21232	弗罗茨瓦夫大学	Uniwersytet Wrocławski	波兰	B	F	0
21233	弗罗茨瓦夫环境与生命科学大学	Uniwersytet Przyrodniczy we Wrocławiu	波兰	B	F	0
21235	弗罗茨瓦夫理工大学	Politechnika Wroclawska	波兰	B	F	0
101751	弗罗茨瓦夫医科大学	Uniwersytet Medyczny im. Piastów Śląskich we Wrocławiu	波兰	B	F	0
102321	弗罗茨瓦夫美术学院	Akademia Sztuk Pięknych im. Eugeniusza Gepperta we Wrocławiu	波兰	B	F	0
103525	弗罗茨瓦夫艺术与设计学院	Eugeniusz Geppert Academy of Art and Design  in Wrocław	波兰	B	F	0
104233	弗罗茨瓦夫经济大学	Uniwersytet Ekonomiczny we Wrocławiu	波兰	B	F	0
104634	弗罗茨瓦夫语言学院	Wyższa Szkoła Filologiczna we Wrocławiu	波兰	B	F	0
104982	弗罗茨瓦夫管理学院	Wyższa szkoła zarządzania "Edukacja" we Wrocławiu	波兰	B	F	0
115185	弗罗茨瓦夫下西里西亚大学	Dolnośląska Szkoła Wyższa z siedzibą we Wrocławiu	波兰	B	F	0
120806	费德里科·比利亚雷亚尔国立大学	Universidad Nacional Federico Villarreal	秘鲁	B	F	0
101203	国家与世界经济大学	University of National and World Economy	保加利亚	B	G	0
105261	国家美术学院	Национална художествена академия	保加利亚	B	G	0
115485	国家戏剧与电影艺术学院	Национална академия за театрално и филмово изкуство "Кръстьо Сарафов"	保加利亚	B	G	0
20864	古兰伊沙克汗工程科学技术研究所	Ghulam Ishaq Khan Institute of Engineering Sciences and Technology	巴基斯坦	B	G	0
20867	国际伊斯兰大学	International Islamic University	巴基斯坦	B	G	0
20869	国防大学	National Defence University	巴基斯坦	B	G	0
20870	国立现代语言大学	National University of Modern Languages	巴基斯坦	B	G	0
20871	国立科学与技术大学	National University of Sciences and Technology	巴基斯坦	B	G	0
20879	戈马尔大学	Gomal University	巴基斯坦	B	G	0
103715	国家计算机与新兴科学大学	National University of Computer and Emerging Sciences	巴基斯坦	B	G	0
106358	工商管理与经济国家学院	National College of Business Administration and Economics	巴基斯坦	B	G	0
107965	古吉拉特大学	University of Gujrat	巴基斯坦	B	G	0
119405	管理与技术大学	University of Management and Technology	巴基斯坦	B	G	0
21861	广告与营销高等学院	Escola Superior de Propaganda e Marketing	巴西	B	G	0
103517	国立纯数学与应用数学研究所	Instituto Nacional de Matemática Pura e Aplicada	巴西	B	G	0
104288	戈亚斯联邦大学	Universidade Federal de Goiás	巴西	B	G	0
104998	戈亚斯天主教大学	Universidade Católica de Goiás	巴西	B	G	0
105095	高乔山谷大学中心	Centro Universitário da Serra Gaúcha	巴西	B	G	0
105567	国家电信学院	Instituto Nacional de Telecomunicações	巴西	B	G	0
105848	瓜鲁柳斯大学	Universidade Guarulhos	巴西	B	G	0
106437	管理与商业学院	Faculdade FIA de Administração e Negócios	巴西	B	G	0
21209	根特大学	Universiteit Gent	比利时	B	G	0
21210	根特高等专业学院	Hogeschool Gent	比利时	B	G	0
101486	高等音乐与教育学院	Institut Supérieur de Musique et de Pédagogie	比利时	B	G	0
21237	格但斯克大学	Uniwersytet Gdański	波兰	B	G	0
21238	格但斯克工业大学	Politechnika Gdańska	波兰	B	G	0
21239	格但斯克希尼亚德茨基体育学院	Akademia Wychowania Fizycznego i Sportu im. Jędrzeja Śniadeckiego w Gdańsku	波兰	B	G	0
21240	格但斯克音乐学院	Akademia Muzyczna im. Stanisława Moniuszki w Gdańsku	波兰	B	G	0
102576	国家核物理研究中心	National Centre for Nuclear Research	波兰	B	G	0
123205	国际与区域合作高等学院	Wyższa Szkoła Współpracy Międzynarodowej i Regionalnej im. Zygmunta Glogera	波兰	B	G	0
124072	格但斯克WSB梅里托大学	Uniwersytet WSB Merito w Gdańsku	波兰	B	G	0
101334	国际伯奇大学	International Burch University	波斯尼亚和黑塞哥维那	B	G	0
21177	戈梅利国立大学	Гомельский государственный университет имени Франциска Скорины	白俄罗斯	B	G	0
21178	格罗德诺国立农业大学	Гродненский государственный аграрный университет	白俄罗斯	B	G	0
21179	格洛德诺杨克库帕尔国立大学	Гродненский государственный университет имени Янки Купалы	白俄罗斯	B	G	0
